periods 2	
begin filament	
mirror NIL	
1.671194055e+01	4.312278038e+00	1.141172735e-01	 2.696543822e+07	 
1.670581177e+01	4.371369502e+00	5.454728894e-01	 2.696543822e+07	 
1.666529155e+01	4.426666623e+00	9.786776734e-01	 2.696543822e+07	 
1.659061298e+01	4.476661756e+00	1.411501625e+00	 2.696543822e+07	 
1.648229524e+01	4.519844812e+00	1.841692448e+00	 2.696543822e+07	 
1.634113802e+01	4.554730399e+00	2.266992813e+00	 2.696543822e+07	 
1.616821238e+01	4.579884907e+00	2.685157900e+00	 2.696543822e+07	 
1.596484842e+01	4.593953084e+00	3.093973001e+00	 2.696543822e+07	 
1.573261970e+01	4.595683674e+00	3.491270979e+00	 2.696543822e+07	 
1.547332475e+01	4.583953674e+00	3.874949379e+00	 2.696543822e+07	 
1.518896594e+01	4.557790815e+00	4.242986981e+00	 2.696543822e+07	 
1.488172601e+01	4.516393881e+00	4.593459602e+00	 2.696543822e+07	 
1.455394258e+01	4.459150521e+00	4.924554960e+00	 2.696543822e+07	 
1.420808101e+01	4.385652252e+00	5.234586425e+00	 2.696543822e+07	 
1.384670608e+01	4.295706382e+00	5.522005498e+00	 2.696543822e+07	 
1.347245275e+01	4.189344652e+00	5.785412871e+00	 2.696543822e+07	 
1.308799664e+01	4.066828422e+00	6.023567961e+00	 2.696543822e+07	 
1.269602436e+01	3.928650308e+00	6.235396795e+00	 2.696543822e+07	 
1.229920445e+01	3.775532205e+00	6.419998189e+00	 2.696543822e+07	 
1.190015906e+01	3.608419722e+00	6.576648152e+00	 2.696543822e+07	 
1.150143692e+01	3.428473076e+00	6.704802487e+00	 2.696543822e+07	 
1.110548789e+01	3.237054581e+00	6.804097593e+00	 2.696543822e+07	 
1.071463957e+01	3.035712903e+00	6.874349476e+00	 2.696543822e+07	 
1.033107606e+01	2.826164302e+00	6.915551013e+00	 2.696543822e+07	 
9.956819412e+00	2.610271158e+00	6.927867551e+00	 2.696543822e+07	 
9.593713749e+00	2.390018075e+00	6.911630904e+00	 2.696543822e+07	 
9.243412447e+00	2.167485950e+00	6.867331884e+00	 2.696543822e+07	 
8.907368386e+00	1.944824379e+00	6.795611477e+00	 2.696543822e+07	 
8.586827426e+00	1.724222833e+00	6.697250821e+00	 2.696543822e+07	 
8.282825110e+00	1.507881036e+00	6.573160137e+00	 2.696543822e+07	 
7.996186605e+00	1.297979011e+00	6.424366791e+00	 2.696543822e+07	 
7.727529794e+00	1.096647234e+00	6.252002666e+00	 2.696543822e+07	 
7.477271422e+00	9.059373822e-01	6.057291033e+00	 2.696543822e+07	 
7.245636115e+00	7.277940996e-01	5.841533109e+00	 2.696543822e+07	 
7.032668078e+00	5.640282351e-01	5.606094499e+00	 2.696543822e+07	 
6.838245210e+00	4.162919546e-01	5.352391696e+00	 2.696543822e+07	 
6.662095365e+00	2.860561151e-01	5.081878849e+00	 2.696543822e+07	 
6.503814414e+00	1.745902474e-01	4.796034939e+00	 2.696543822e+07	 
6.362885799e+00	8.294545468e-02	4.496351556e+00	 2.696543822e+07	 
6.238701168e+00	1.194048959e-02	4.184321417e+00	 2.696543822e+07	 
6.130581754e+00	-3.784877909e-02	3.861427744e+00	 2.696543822e+07	 
6.037800069e+00	-6.609635074e-02	3.529134651e+00	 2.696543822e+07	 
5.959601548e+00	-7.272942520e-02	3.188878608e+00	 2.696543822e+07	 
5.895225737e+00	-5.792803711e-02	2.842061071e+00	 2.696543822e+07	 
5.843926660e+00	-2.212100441e-02	2.490042335e+00	 2.696543822e+07	 
5.804991995e+00	3.402173922e-02	2.134136642e+00	 2.696543822e+07	 
5.777760729e+00	1.096003015e-01	1.775608548e+00	 2.696543822e+07	 
5.761638976e+00	2.034992971e-01	1.415670539e+00	 2.696543822e+07	 
5.756113692e+00	3.144053894e-01	1.055481878e+00	 2.696543822e+07	 
5.760764036e+00	4.408276267e-01	6.961485931e-01	 2.696543822e+07	 
5.775270199e+00	5.811202506e-01	3.387245745e-01	 2.696543822e+07	 
5.799419531e+00	7.335076124e-01	-1.578635182e-02	 2.696543822e+07	 
5.833109884e+00	8.961108046e-01	-3.664274582e-01	 2.696543822e+07	 
